FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
A,Annual,NZL,New Zealand,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,OMN,Oman,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,32.8,25.13,26.33,32.6,22.25,29.99,19.28,30.68,25.67,41.66,47.54,37.12,33.89,52.88,20.52,31.42,42.95,45.86,50.02,34.34,47.46,35.76,29.83,45.09,47.2,40.52,46.28,52.63,72.79,43.12,37.04,41.0,45.43,53.53,37.56,47.82,48.69,60.28,42.93,56.3,63.45,57.39,55.72,45.19,50.53,64.94,55.27,67.11,59.78,68.48,72.47
A,Annual,PAK,Pakistan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,51.52,44.55,40.3,48.44,39.94,42.42,39.13,43.93,43.59,41.69,48.71,46.4,44.46,52.62,45.43,41.13,39.01,47.94,58.38,39.58,55.09,44.27,40.96,53.9,49.16,47.26,44.37,48.03,58.57,48.95,53.63,53.44,52.56,52.09,51.66,49.25,56.82,59.74,55.4,57.82,56.23,58.25,52.52,59.94,55.2,52.33,67.06,62.66,59.41,63.22,65.34
A,Annual,PAN,Panama,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.0,0.0,0.0,0.0,0.01,0.02,0.07,0.11,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.11,4.38,0.19,0.11,0.0,0.58,0.17
A,Annual,PER,Peru,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.03,0.05,0.0,0.0,0.01,0.0,0.03,0.01,0.05,0.0,0.03,0.05,0.23,0.29,0.01,0.06,0.01,0.01,0.37,1.17,0.0,0.01,0.05,0.44
A,Annual,PHL,Philippines,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.31,0.01,0.24,1.21,0.12,0.27,0.09,0.33,0.58,0.42,0.39,0.32,0.39,1.87,0.03,0.18,0.47,2.81,3.63,0.99,1.67,2.32,1.17,2.55,1.26,1.61,0.53,0.22,5.55,0.08,0.51,1.22,2.48,2.37,1.83,4.0,2.31,4.28,0.37,1.86,9.13,1.77,1.88,4.83,7.22,5.33,10.89,5.96,4.86,8.96,11.43
A,Annual,PLW,Palau,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
A,Annual,PNG,Papua New Guinea,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.1,0.0,0.01,0.03,0.0,0.0,0.02,0.01,0.0,0.04,0.57,0.02,0.04,0.06,0.06,0.23,0.11,0.04,0.08,0.14,0.08,0.03,0.45,0.06,0.04,0.15,0.17,0.38,0.54,0.19,1.19,0.18,0.9
A,Annual,POL,Poland,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,PRK,"Korea, Dem. People's Rep.",WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.08,0.0,0.11,0.01,2.37,0.21,0.0
A,Annual,PRT,Portugal,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,PRY,Paraguay,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,4.78,1.7,4.3,17.12,2.42,2.02,0.32,1.69,3.72,5.86,3.4,1.18,1.22,2.91,1.75,2.88,2.23,3.57,5.49,1.45,6.96,2.88,1.3,4.47,4.38,3.61,3.95,15.45,17.02,3.39,5.02,7.7,18.41,8.32,4.23,5.15,12.32,7.02,4.15,17.72,18.54,1.97,10.58,10.73,7.21,15.25,18.67,14.42,10.14,21.96,15.69
A,Annual,QAT,Qatar,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,65.85,70.51,86.38,73.59,71.96,91.1,63.6,85.85,65.05,104.52,84.2,74.33,78.85,70.24,53.97,77.06,101.81,87.63,93.55,87.12,86.08,65.07,77.47,90.93,90.78,90.56,109.34,104.36,138.07,122.38,91.02,95.45,112.6,111.92,93.22,97.46,120.48,128.74,108.47,116.96,125.13,116.8,112.04,83.04,114.01,128.39,107.53,128.12,134.99,139.69,128.45
A,Annual,ROU,Romania,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,RUS,Russian Federation,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.0,0.0,0.01,0.02,0.01,0.01,0.0,0.0
A,Annual,RWA,Rwanda,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SAU,Saudi Arabia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,6.5,6.03,7.72,10.06,7.81,9.31,5.83,10.96,9.14,11.23,10.74,10.82,6.85,12.46,4.89,9.62,14.37,18.09,15.86,13.61,11.59,9.98,7.7,12.86,10.79,13.12,22.65,12.32,38.15,20.36,19.1,21.53,16.61,21.56,15.73,22.84,26.48,25.71,23.5,21.77,41.3,28.14,29.28,18.45,20.28,30.72,33.62,41.99,32.44,33.88,34.57
A,Annual,SDN,Sudan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,1.22,0.52,2.49,3.42,2.3,0.45,0.67,1.45,1.48,5.1,3.84,3.26,0.92,2.28,0.45,0.8,1.22,4.42,5.57,3.26,1.3,4.3,3.09,2.0,2.47,4.89,3.87,3.26,9.32,4.31,4.39,5.63,5.97,6.56,3.34,7.37,4.69,4.88,3.8,6.11,11.05,4.45,5.84,4.27,4.07,7.27,7.11,7.81,6.57,9.35,3.78
A,Annual,SEN,Senegal,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,10.44,5.37,13.75,15.4,4.66,4.52,6.57,11.79,9.95,22.97,16.82,21.78,11.45,33.27,18.75,8.35,15.24,39.57,19.35,19.63,24.16,14.02,9.58,25.64,13.26,31.24,23.41,35.34,42.39,23.03,17.91,25.38,34.24,33.6,28.71,51.8,50.6,29.32,28.72,41.86,50.75,51.5,41.5,44.11,52.7,46.53,50.44,54.84,31.76,48.54,61.52
A,Annual,SGP,Singapore,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0
A,Annual,SLB,Solomon Islands,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0
A,Annual,SLE,Sierra Leone,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.03,0.0,0.03,0.0,0.13,0.07,0.0,0.14,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.03,0.54,1.18,0.0,0.14,3.6
A,Annual,SLV,El Salvador,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.15,0.07,0.0,0.0,0.0,0.0,0.07,0.36,0.23,0.11,0.03,1.22,0.0,0.0,0.0,0.87,0.23,0.03,0.11,0.53,0.19,0.39,0.0,0.0,0.0,1.22,1.24,0.0,0.0,0.19,0.5,0.22,0.99,0.43,0.54,0.0,0.0,0.58,1.57,0.33,0.11,0.15,1.04,4.11,3.6,1.39,0.62,3.52,2.88
A,Annual,SMR,San Marino,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SOM,Somalia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,1.38,0.85,1.47,1.7,1.19,1.11,1.02,1.68,1.6,2.71,2.66,2.29,2.17,5.2,1.36,1.35,1.62,3.11,2.98,1.33,2.34,2.33,1.63,1.63,1.49,2.03,2.0,2.67,6.86,2.02,1.69,2.21,2.58,2.94,2.22,3.15,2.94,3.28,1.99,2.5,4.66,2.51,2.18,3.31,3.12,4.01,6.96,3.78,1.97,6.08,6.91
A,Annual,SRB,Serbia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SSD,South Sudan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.11,0.0,0.01,0.37,0.07,0.0,0.0,0.03,0.02,0.68,0.23,0.14,0.19,0.65,0.06,0.0,0.17,0.1,0.45,0.04,1.14,0.11,1.28,0.42,0.17,0.39,0.01,0.01,10.24,0.02,0.3,2.07,2.78,1.85,1.05,2.39,1.13,1.63,0.03,2.3,5.51,0.6,0.13,0.42,0.05,0.24,9.45,1.15,1.08,5.23,1.45
A,Annual,STP,Sao Tome and Principe,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SUR,Suriname,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SVK,Slovak Republic,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SVN,Slovenia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SWE,Sweden,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,SWZ,Eswatini,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.0,0.06,0.0,0.0
A,Annual,SYC,Seychelles,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
A,Annual,SYR,Syrian Arab Republic,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.18,0.38,0.22,0.0,0.18,0.88,0.14,2.07,1.0,0.0,0.0,0.03,0.09,0.05,2.03,0.28,0.05,0.1,0.14,0.0,0.38,0.01,0.21,2.18,0.0,5.66,1.59,3.69,3.35,1.47,1.71,0.65,1.35,0.6,2.37,0.85,0.11,4.39,1.35,3.13,0.07,2.26,3.1,4.99,4.14,0.51,2.33,2.9
A,Annual,TCD,Chad,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,2.45,0.5,1.7,2.99,1.22,0.76,1.45,2.64,2.4,3.7,6.53,2.68,1.65,3.02,1.4,0.72,0.87,3.12,4.73,1.34,4.46,5.41,2.53,2.56,2.76,7.3,2.67,3.27,13.88,1.33,1.78,4.75,4.89,5.92,6.89,7.76,5.65,5.85,1.88,4.66,16.35,8.64,6.03,4.81,8.73,10.87,15.14,12.69,12.46,13.58,8.84
A,Annual,TGO,Togo,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,5.0,2.57,1.71,5.87,2.0,1.55,1.51,3.94,2.1,4.05,6.98,4.07,4.86,10.14,5.07,5.97,6.89,8.97,10.6,4.71,4.24,3.85,4.05,5.97,6.37,7.69,6.17,1.41,23.07,5.23,8.26,7.26,9.53,6.11,8.23,14.25,8.46,10.63,4.22,11.7,26.7,12.15,6.9,14.82,10.87,11.42,25.88,14.27,15.86,24.87,21.37
A,Annual,THA,Thailand,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,8.36,2.45,7.62,14.83,1.55,7.36,4.23,9.74,10.49,13.32,18.0,7.09,9.8,25.34,8.13,5.32,8.52,17.91,18.46,10.82,12.8,19.56,18.43,15.1,12.22,19.38,9.72,13.25,44.38,6.95,8.73,18.26,18.46,27.08,20.3,30.55,21.29,24.05,11.2,17.69,46.02,11.61,18.19,24.82,32.27,39.38,48.23,29.0,18.07,46.31,49.43
A,Annual,TJK,Tajikistan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.01,0.0,0.06,0.0,0.04,0.05,0.25,0.04,0.04,0.01,0.18,0.07,0.36,0.0,0.0,0.0,0.07,0.29,0.0,0.0,0.0,0.0,0.01,0.14,0.08,0.0,0.18,0.23,0.0,0.0,0.08,0.04,0.11,0.0,0.04,0.0,0.02,0.13,0.0,0.06,0.0,0.0,0.13,0.01,0.16,0.06,0.2,0.21,0.29,0.02
A,Annual,TKM,Turkmenistan,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.11,0.32,0.07,0.59,0.23,3.22,1.2,2.19,0.28,1.75,0.5,1.51,0.07,5.23,1.56,0.47,1.22,1.21,2.13,2.47,0.62,1.4,0.07,0.56,0.28,3.93,2.2,2.65,2.79,4.33,2.26,1.35,5.25,2.34,1.01,4.16,3.62,1.32,3.83,1.56,6.14,7.52,2.58,1.77,4.53,9.15,3.52,5.15,12.07,7.56,2.44
A,Annual,TLS,Timor-Leste,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.12,0.0,0.06,0.0,0.01,0.06,0.0,0.12,0.13,0.0,0.0,0.0,0.1,0.25,0.0,0.29,0.15,0.27
A,Annual,TON,Tonga,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,TTO,Trinidad and Tobago,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,Annual,TUN,Tunisia,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.34,0.07,0.27,1.36,0.01,0.03,0.1,0.91,0.01,0.24,0.13,1.2,0.84,0.8,0.11,0.17,0.18,2.33,1.17,1.11,0.14,0.58,0.01,1.43,0.33,2.96,2.94,6.51,1.52,8.07,0.56,3.59,3.61,7.99,2.09,5.46,3.59,1.71,3.94,3.45,3.79,2.88,6.16,1.1,2.98,2.89,2.1,3.37,4.45,5.07,2.44
A,Annual,TUR,Turkiye,WB_ESG_EN_CLC_HEAT_XD,Heat Index 35,COUNT,Count,WB_ESG,"Environment, Social & Governance (ESG)",0,Units,A,Normal value,PU,Public,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,0.0,0.01,0.0,0.05,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.46,0.2,0.31,0.3,0.08,0.1,0.0,0.11,0.07,0.18,0.18,0.02,0.31,0.06,0.17,0.01,0.06,0.08,0.17,0.1,0.05,0.08,0.14
